step,type,amount,oldbalanceOrg,oldbalanceDest,isFraud,isFlaggedFraud
92,2,271908.4,271908.4,0.0,1,0
92,5,271908.4,271908.4,1488088.26,1,0
92,2,101903.69,101903.69,0.0,1,0
92,5,101903.69,101903.69,280117.63,1,0
92,2,21574.55,21574.55,0.0,1,0
92,5,21574.55,21574.55,0.0,1,0
92,2,19742.71,19742.71,0.0,1,0
92,5,19742.71,19742.71,2098671.68,1,0
93,2,38150.22,38150.22,0.0,1,0
93,5,38150.22,38150.22,30220.14,1,0
93,2,886588.02,886588.02,0.0,1,0
93,5,886588.02,886588.02,0.0,1,0
93,2,4120.14,4120.14,0.0,1,0
93,5,4120.14,4120.14,0.0,1,0
93,2,3206623.39,3206623.39,0.0,1,0
93,5,3206623.39,3206623.39,3449811.9,1,0
93,2,315654.19,315654.19,0.0,1,0
93,5,315654.19,315654.19,0.0,1,0
93,2,175313.96,175313.96,0.0,1,0
93,5,175313.96,175313.96,2911229.9,1,0
93,2,3723738.06,3723738.06,0.0,1,0
93,5,3723738.06,3723738.06,3216391.21,1,0
93,2,269545.63,269545.63,0.0,1,0
93,5,269545.63,269545.63,905690.55,1,0
94,2,2169679.91,2169679.91,0.0,1,0
94,5,2169679.91,2169679.91,0.0,1,0
94,2,1454592.61,1454592.61,0.0,1,0
94,5,1454592.61,1454592.61,264042.92,1,0
94,2,460635.82,460635.82,0.0,1,0
94,5,460635.82,460635.82,544728.69,1,0
94,2,2393539.65,2393539.65,0.0,1,0
94,5,2393539.65,2393539.65,5157128.07,1,0
94,2,445257.43,445257.43,0.0,1,0
94,5,445257.43,445257.43,0.0,1,0
94,2,363378.75,363378.75,0.0,1,0
94,5,363378.75,363378.75,3609871.44,1,0
95,2,655676.97,655676.97,0.0,1,0
95,5,655676.97,655676.97,53614.28,1,0
95,2,56745.14,56745.14,0.0,1,0
95,5,56745.14,56745.14,51433.88,1,0
95,2,33676.59,33676.59,0.0,1,0
95,5,33676.59,33676.59,0.0,1,0
95,2,87999.25,87999.25,0.0,1,0
95,5,87999.25,87999.25,0.0,1,0
95,2,53062.52,53062.52,0.0,1,0
95,5,53062.52,53062.52,4256174.24,1,0
95,2,8775594.43,8775594.43,0.0,1,0
95,5,8775594.43,8775594.43,0.0,1,0
95,2,3492056.91,3492056.91,0.0,1,0
95,5,3492056.91,3492056.91,793803.18,1,0
96,2,10000000.0,18267760.5,0.0,1,0
96,5,10000000.0,10000000.0,841522.24,1,0
96,2,8267760.5,8267760.5,0.0,1,0
96,5,8267760.5,8267760.5,434210.21,1,0
97,2,707870.44,707870.44,0.0,1,0
97,5,707870.44,707870.44,14476.91,1,0
97,2,5624.02,5624.02,0.0,1,0
97,5,5624.02,5624.02,204072.3,1,0
97,2,253498.36,253498.36,0.0,1,0
97,5,253498.36,253498.36,3221753.01,1,0
97,2,31329.62,31329.62,0.0,1,0
97,5,31329.62,31329.62,99659.09,1,0
97,2,4454632.3,4454632.3,0.0,1,0
97,5,4454632.3,4454632.3,387523.26,1,0
98,2,8055.06,8055.06,0.0,1,0
98,5,8055.06,8055.06,0.0,1,0
98,2,63624.08,63624.08,0.0,1,0
98,5,63624.08,63624.08,0.0,1,0
98,2,1155819.58,1155819.58,0.0,1,0
98,5,1155819.58,1155819.58,0.0,1,0
98,2,427405.08,427405.08,0.0,1,0
98,5,427405.08,427405.08,0.0,1,0
98,2,2394623.8,2394623.8,0.0,1,0
98,5,2394623.8,2394623.8,4678162.27,1,0
98,2,1273674.05,1273674.05,0.0,1,0
98,5,1273674.05,1273674.05,0.0,1,0
98,2,1122508.34,1122508.34,0.0,1,0
98,5,1122508.34,1122508.34,816132.63,1,0
99,2,4589441.44,4589441.44,0.0,1,0
99,5,4589441.44,4589441.44,394239.02,1,0
99,2,286670.9,286670.9,0.0,1,0
99,5,286670.9,286670.9,1028298.11,1,0
99,2,1515291.19,1515291.19,0.0,1,0
99,5,1515291.19,1515291.19,234869.29,1,0
99,2,130653.37,130653.37,0.0,1,0
99,5,130653.37,130653.37,89246.77,1,0
100,2,54994.1,54994.1,0.0,1,0
100,5,54994.1,54994.1,14941.39,1,0
100,2,28871.9,28871.9,0.0,1,0
100,5,28871.9,28871.9,500205.51,1,0
100,2,1422963.14,1422963.14,0.0,1,0
100,5,1422963.14,1422963.14,0.0,1,0
101,2,2388251.16,2388251.16,0.0,1,0
101,5,2388251.16,2388251.16,2624386.6,1,0
101,2,2222544.0,2222544.0,0.0,1,0
101,5,2222544.0,2222544.0,134545.99,1,0
101,2,253793.28,253793.28,0.0,1,0
101,5,253793.28,253793.28,525977.66,1,0
101,2,127905.82,127905.82,0.0,1,0
101,5,127905.82,127905.82,0.0,1,0
101,2,891944.51,891944.51,0.0,1,0
101,5,891944.51,891944.51,0.0,1,0
101,2,146681.74,146681.74,0.0,1,0
101,5,146681.74,146681.74,63872.75,1,0
102,2,46081.45,46081.45,0.0,1,0
102,5,46081.45,46081.45,379334.45,1,0
102,2,1076739.91,1076739.91,0.0,1,0
102,5,1076739.91,1076739.91,2186542.64,1,0
102,2,548335.12,548335.12,0.0,1,0
102,5,548335.12,548335.12,6534669.47,1,0
102,2,656118.37,656118.37,0.0,1,0
102,5,656118.37,656118.37,161482.64,1,0
102,2,872199.82,872199.82,0.0,1,0
102,5,872199.82,872199.82,5447159.73,1,0
102,2,22025.14,22025.14,0.0,1,0
102,5,22025.14,22025.14,1730076.39,1,0
103,2,710385.55,710385.55,0.0,1,0
103,5,710385.55,710385.55,664259.42,1,0
103,2,137508.01,137508.01,0.0,1,0
103,5,137508.01,137508.01,0.0,1,0
103,2,639468.22,639468.22,0.0,1,0
103,5,639468.22,639468.22,185390.74,1,0
103,2,1254092.1,1254092.1,0.0,1,0
103,5,1254092.1,1254092.1,0.0,1,0
104,2,1762680.47,1762680.47,0.0,1,0
104,5,1762680.47,1762680.47,3039981.66,1,0
104,2,142336.65,142336.65,0.0,1,0
104,5,142336.65,142336.65,267803.17,1,0
104,2,306833.41,306833.41,0.0,1,0
104,5,306833.41,306833.41,0.0,1,0
104,2,86170.94,86170.94,0.0,1,0
104,5,86170.94,86170.94,288270.7,1,0
104,2,803794.53,803794.53,0.0,1,0
104,5,803794.53,803794.53,305482.84,1,0
104,2,125159.2,125159.2,0.0,1,0
104,5,125159.2,125159.2,26664.19,1,0
104,2,655294.3,655294.3,0.0,1,0
104,5,655294.3,655294.3,1510159.85,1,0
105,2,1457085.28,1457085.28,0.0,1,0
105,5,1457085.28,1457085.28,0.0,1,0
105,2,539087.79,539087.79,0.0,1,0
105,5,539087.79,539087.79,44825.34,1,0
105,2,1767112.66,1767112.66,0.0,1,0
105,5,1767112.66,1767112.66,1807813.82,1,0
105,2,40413.81,40413.81,0.0,1,0
105,5,40413.81,40413.81,0.0,1,0
105,2,2988103.3,2988103.3,0.0,1,0
105,5,2988103.3,2988103.3,1402954.55,1,0
105,2,35496.47,35496.47,0.0,1,0
105,5,35496.47,35496.47,123871.82,1,0
105,2,188854.39,188854.39,0.0,1,0
105,5,188854.39,188854.39,0.0,1,0
105,2,216351.05,216351.05,0.0,1,0
105,5,216351.05,216351.05,0.0,1,0
105,2,511379.9,511379.9,0.0,1,0
105,5,511379.9,511379.9,3439249.7,1,0
106,2,1409248.64,1409248.64,0.0,1,0
106,5,1409248.64,1409248.64,914125.46,1,0
106,2,1486955.35,1486955.35,0.0,1,0
106,5,1486955.35,1486955.35,2163500.29,1,0
106,2,71277.45,71277.45,0.0,1,0
106,5,71277.45,71277.45,2698147.17,1,0
106,2,8999.56,8999.56,0.0,1,0
106,5,8999.56,8999.56,0.0,1,0
106,2,2231.46,2231.46,0.0,1,0
106,5,2231.46,2231.46,0.0,1,0
106,2,186227.75,186227.75,0.0,1,0
106,5,186227.75,186227.75,225566.47,1,0
106,2,110457.0,110457.0,0.0,1,0
106,5,110457.0,110457.0,4174451.61,1,0
106,2,219489.62,219489.62,0.0,1,0
106,5,219489.62,219489.62,0.0,1,0
106,2,2708906.59,2708906.59,0.0,1,0
106,5,2708906.59,2708906.59,0.0,1,0
107,2,1299860.86,1299860.86,0.0,1,0
107,5,1299860.86,1299860.86,0.0,1,0
107,2,418691.02,418691.02,0.0,1,0
107,5,418691.02,418691.02,628282.31,1,0
107,2,570649.33,570649.33,0.0,1,0
107,5,570649.33,570649.33,0.0,1,0
107,2,37133.63,37133.63,0.0,1,0
107,5,37133.63,37133.63,848718.57,1,0
107,2,204675.48,204675.48,0.0,1,0
107,5,204675.48,204675.48,109380.43,1,0
108,2,36847.9,36847.9,0.0,1,0
108,5,36847.9,36847.9,0.0,1,0
108,2,99808.45,99808.45,0.0,1,0
108,5,99808.45,99808.45,47744.92,1,0
108,2,566142.89,566142.89,0.0,1,0
108,5,566142.89,566142.89,1344558.46,1,0
108,2,7060216.94,7060216.94,0.0,1,0
108,5,7060216.94,7060216.94,194244.35,1,0
109,2,177344.53,177344.53,0.0,1,0
109,5,177344.53,177344.53,567501.75,1,0
109,2,126375.17,126375.17,0.0,1,0
109,5,126375.17,126375.17,0.0,1,0
109,2,3523089.46,3523089.46,0.0,1,0
109,5,3523089.46,3523089.46,8737618.15,1,0
109,2,252417.45,252417.45,0.0,1,0
109,5,252417.45,252417.45,401309.51,1,0
109,2,20243.24,20243.24,0.0,1,0
109,5,20243.24,20243.24,1132460.42,1,0
109,2,94613.12,94613.12,0.0,1,0
109,5,94613.12,94613.12,0.0,1,0
110,2,904124.58,904124.58,0.0,1,0
110,5,904124.58,904124.58,700603.93,1,0
110,2,93732.16,93732.16,0.0,1,0
110,5,93732.16,93732.16,131244.99,1,0
110,2,535654.59,535654.59,0.0,1,0
110,5,535654.59,535654.59,448145.96,1,0
110,2,743311.65,743311.65,0.0,1,0
110,5,743311.65,743311.65,0.0,1,0
110,2,2145934.81,2145934.81,0.0,1,0
110,5,2145934.81,2145934.81,757371.57,1,0
111,2,3595911.39,3595911.39,0.0,1,0
111,5,3595911.39,3595911.39,82970.96,1,0
111,2,98692.72,98692.72,0.0,1,0
111,5,98692.72,98692.72,67599.16,1,0
111,2,1129884.18,1129884.18,0.0,1,0
111,5,1129884.18,1129884.18,510421.5,1,0
111,2,574709.63,574709.63,0.0,1,0
111,5,574709.63,574709.63,0.0,1,0
111,2,501496.31,501496.31,0.0,1,0
111,5,501496.31,501496.31,0.0,1,0
112,2,42418.85,42418.85,0.0,1,0
112,5,42418.85,42418.85,0.0,1,0
113,2,314976.75,314976.75,0.0,1,0
113,5,314976.75,314976.75,0.0,1,0
113,2,37119.58,37119.58,0.0,1,0
113,5,37119.58,37119.58,0.0,1,0
113,2,1636403.22,1636403.22,0.0,1,0
113,5,1636403.22,1636403.22,1116093.45,1,0
114,2,2908264.69,2908264.69,0.0,1,0
114,5,2908264.69,2908264.69,2786059.72,1,0
114,2,966222.5,966222.5,0.0,1,0
114,5,966222.5,966222.5,331251.33,1,0
115,2,120232.13,120232.13,0.0,1,0
115,5,120232.13,120232.13,2419860.01,1,0
115,2,1844357.26,1844357.26,0.0,1,0
115,5,1844357.26,1844357.26,3549005.46,1,0
115,2,1001167.03,1001167.03,0.0,1,0
115,5,1001167.03,1001167.03,4960.52,1,0
115,2,116977.16,116977.16,0.0,1,0
115,5,116977.16,116977.16,285995.28,1,0
115,2,530377.28,530377.28,0.0,1,0
115,5,530377.28,530377.28,232558.45,1,0
116,2,2066848.27,2066848.27,0.0,1,0
116,5,2066848.27,2066848.27,0.0,1,0
116,2,2694857.26,2694857.26,0.0,1,0
116,5,2694857.26,2694857.26,573517.09,1,0
116,2,1562871.32,1562871.32,0.0,1,0
116,5,1562871.32,1562871.32,802340.28,1,0
116,2,1243269.91,1243269.91,0.0,1,0
116,5,1243269.91,1243269.91,25244.22,1,0
116,2,522465.43,522465.43,0.0,1,0
116,5,522465.43,522465.43,1116912.37,1,0
116,2,12477.96,12477.96,0.0,1,0
116,5,12477.96,12477.96,0.0,1,0
116,2,85408.24,85408.24,0.0,1,0
116,5,85408.24,85408.24,299363.12,1,0
117,2,251621.18,251621.18,0.0,1,0
117,5,251621.18,251621.18,8078266.37,1,0
117,2,149279.69,149279.69,0.0,1,0
117,5,149279.69,149279.69,229339.41,1,0
117,2,16671.29,16671.29,0.0,1,0
117,5,16671.29,16671.29,794922.06,1,0
117,2,1761021.33,1761021.33,0.0,1,0
117,5,1761021.33,1761021.33,9967.28,1,0
117,2,466359.63,466359.63,0.0,1,0
117,5,466359.63,466359.63,910109.57,1,0
117,2,4032691.34,4032691.34,0.0,1,0
117,5,4032691.34,4032691.34,0.0,1,0
118,2,50845.13,50845.13,0.0,1,0
118,5,50845.13,50845.13,2739530.31,1,0
118,2,10000000.0,11812161.42,0.0,1,0
118,5,10000000.0,10000000.0,0.0,1,0
118,2,1812161.42,1812161.42,0.0,1,0
118,5,1812161.42,1812161.42,0.0,1,0
118,2,167963.64,167963.64,0.0,1,0
118,5,167963.64,167963.64,0.0,1,0
118,2,897427.17,897427.17,0.0,1,0
118,5,897427.17,897427.17,75092.82,1,0
118,2,3794763.63,3794763.63,0.0,1,0
118,5,3794763.63,3794763.63,250142.64,1,0
119,2,2040209.74,2040209.74,0.0,1,0
119,5,2040209.74,2040209.74,11240377.72,1,0
119,2,1082718.08,1082718.08,0.0,1,0
119,5,1082718.08,1082718.08,0.0,1,0
119,2,224913.14,224913.14,0.0,1,0
119,5,224913.14,224913.14,1063073.21,1,0
119,2,21698.13,21698.13,0.0,1,0
119,5,21698.13,21698.13,75618.16,1,0
119,2,202263.03,202263.03,0.0,1,0
119,5,202263.03,202263.03,538324.08,1,0
120,2,1860190.06,1860190.06,0.0,1,0
120,5,1860190.06,1860190.06,300576.4,1,0
120,2,105859.41,105859.41,0.0,1,0
120,5,105859.41,105859.41,1210162.91,1,0
120,2,49571.87,49571.87,0.0,1,0
120,5,49571.87,49571.87,312586.22,1,0
120,2,377919.58,377919.58,0.0,1,0
120,5,377919.58,377919.58,617276.1,1,0
120,2,107773.49,107773.49,0.0,1,0
120,5,107773.49,107773.49,2071923.99,1,0
120,2,746518.21,746518.21,0.0,1,0
120,5,746518.21,746518.21,348702.45,1,0
121,2,254440.83,254440.83,0.0,1,0
121,5,254440.83,254440.83,0.0,1,0
121,2,130987.75,130987.75,0.0,1,0
121,5,130987.75,130987.75,0.0,1,0
121,2,2142164.0,2142164.0,0.0,1,0
121,5,2142164.0,2142164.0,29822.78,1,0
121,2,43357.65,43357.65,0.0,1,0
121,5,43357.65,43357.65,661905.95,1,0
121,2,1241118.86,1241118.86,0.0,1,0
121,5,1241118.86,1241118.86,30436340.62,1,0
121,2,936976.86,936976.86,0.0,1,0
121,5,936976.86,936976.86,0.0,1,0
121,2,174296.71,174296.71,0.0,1,0
121,5,174296.71,174296.71,234032.55,1,0
122,2,990857.53,990857.53,0.0,1,0
122,5,990857.53,990857.53,679698.52,1,0
122,2,91637.51,91637.51,0.0,1,0
122,5,91637.51,91637.51,7336697.67,1,0
122,2,2658595.89,2658595.89,0.0,1,0
122,5,2658595.89,2658595.89,286931.14,1,0
122,2,2221683.68,2221683.68,0.0,1,0
122,5,2221683.68,2221683.68,2110248.3,1,0
122,2,188249.17,188249.17,0.0,1,0
122,5,188249.17,188249.17,381115.19,1,0
122,2,355832.18,355832.18,0.0,1,0
122,5,355832.18,355832.18,92057.45,1,0
122,2,994676.91,994676.91,0.0,1,0
122,5,994676.91,994676.91,0.0,1,0
123,2,6351930.74,6351930.74,0.0,1,0
123,5,6351930.74,6351930.74,475618.0,1,0
123,2,629958.0,629958.0,0.0,1,0
123,5,629958.0,629958.0,403252.79,1,0
123,2,4289.18,4289.18,0.0,1,0
123,5,4289.18,4289.18,0.0,1,0
124,2,1399637.19,1399637.19,0.0,1,0
124,5,1399637.19,1399637.19,0.0,1,0
124,2,9639052.83,9639052.83,0.0,1,0
124,5,9639052.83,9639052.83,313136.58,1,0
125,2,99793.9,99793.9,0.0,1,0
125,5,99793.9,99793.9,209608.93,1,0
125,2,621569.61,621569.61,0.0,1,0
125,5,621569.61,621569.61,270256.82,1,0
125,2,222097.11,222097.11,0.0,1,0
125,5,222097.11,222097.11,383533.13,1,0
125,2,144065.75,144065.75,0.0,1,0
125,5,144065.75,144065.75,203138.85,1,0
125,2,8097183.22,8097183.22,0.0,1,0
125,5,8097183.22,8097183.22,2324.55,1,0
126,2,5245375.3,5245375.3,0.0,1,0
126,5,5245375.3,5245375.3,0.0,1,0
126,2,1244037.74,1244037.74,0.0,1,0
126,5,1244037.74,1244037.74,0.0,1,0
126,2,938288.58,938288.58,0.0,1,0
126,5,938288.58,938288.58,0.0,1,0
127,2,426532.4,426532.4,0.0,1,0
127,5,426532.4,426532.4,94613.13,1,0
127,2,829012.31,829012.31,0.0,1,0
127,5,829012.31,829012.31,0.0,1,0
127,2,1848199.45,1848199.45,0.0,1,0
127,5,1848199.45,1848199.45,1668360.97,1,0
127,2,6910926.92,6910926.92,0.0,1,0
127,5,6910926.92,6910926.92,2645322.19,1,0
127,2,6339.42,6339.42,0.0,1,0
127,5,6339.42,6339.42,342469.02,1,0
127,2,701707.89,701707.89,0.0,1,0
127,5,701707.89,701707.89,3010281.05,1,0
127,2,321883.89,321883.89,0.0,1,0
127,5,321883.89,321883.89,52392.86,1,0
128,2,310873.76,310873.76,0.0,1,0
128,5,310873.76,310873.76,489009.18,1,0
128,2,4483868.79,4483868.79,0.0,1,0
128,5,4483868.79,4483868.79,1340132.06,1,0
128,2,138993.63,138993.63,0.0,1,0
128,5,138993.63,138993.63,0.0,1,0
128,2,3062506.58,3062506.58,0.0,1,0
128,5,3062506.58,3062506.58,0.0,1,0
129,2,139210.23,139210.23,0.0,1,0
129,5,139210.23,139210.23,389208.21,1,0
129,2,617668.37,617668.37,0.0,1,0
129,5,617668.37,617668.37,108637.75,1,0
129,2,1864022.05,1864022.05,0.0,1,0
129,5,1864022.05,1864022.05,1435908.91,1,0
130,2,1494432.21,1494432.21,0.0,1,0
130,5,1494432.21,1494432.21,0.0,1,0
130,2,201988.55,201988.55,0.0,1,0
130,5,201988.55,201988.55,0.0,1,0
130,2,21531.0,21531.0,0.0,1,0
130,5,21531.0,21531.0,0.0,1,0
131,2,511259.05,511259.05,0.0,1,0
131,5,511259.05,511259.05,2120181.23,1,0
131,2,53340.45,53340.45,0.0,1,0
131,5,53340.45,53340.45,0.0,1,0
131,2,10000000.0,17476725.66,0.0,1,0
131,5,10000000.0,10000000.0,179252.82,1,0
131,2,7476725.66,7476725.66,0.0,1,0
131,5,7476725.66,7476725.66,99749.6,1,0
131,2,2540410.33,2540410.33,0.0,1,0
131,5,2540410.33,2540410.33,0.0,1,0
131,2,2745923.02,2745923.02,0.0,1,0
131,5,2745923.02,2745923.02,3749390.59,1,0
131,2,2248584.96,2248584.96,0.0,1,0
131,5,2248584.96,2248584.96,44660.15,1,0
131,2,124057.58,124057.58,0.0,1,0
131,5,124057.58,124057.58,1594382.92,1,0
132,2,768520.15,768520.15,0.0,1,0
132,5,768520.15,768520.15,218306.5,1,0
132,2,2479940.21,2479940.21,0.0,1,0
132,5,2479940.21,2479940.21,0.0,1,0
132,2,3735525.0,3735525.0,0.0,1,0
132,5,3735525.0,3735525.0,17860.51,1,0
132,2,190737.49,190737.49,0.0,1,0
132,5,190737.49,190737.49,1565285.75,1,0
132,2,1400472.01,1400472.01,0.0,1,0
132,5,1400472.01,1400472.01,1049307.17,1,0
133,2,899782.7,899782.7,0.0,1,0
133,5,899782.7,899782.7,106863.62,1,0
133,2,212130.67,212130.67,0.0,1,0
133,5,212130.67,212130.67,1542937.19,1,0
133,2,1159010.44,1159010.44,0.0,1,0
133,5,1159010.44,1159010.44,175085.52,1,0
133,2,16274.51,16274.51,0.0,1,0
133,5,16274.51,16274.51,44245.22,1,0
133,2,57512.29,57512.29,0.0,1,0
133,5,57512.29,57512.29,0.0,1,0
134,2,100109.03,100109.03,0.0,1,0
134,5,100109.03,100109.03,0.0,1,0
134,2,2460110.25,2460110.25,0.0,1,0
134,5,2460110.25,2460110.25,144735.49,1,0
134,2,10000000.0,13892156.3,0.0,1,0
134,5,10000000.0,10000000.0,34082.32,1,0
134,2,3892156.3,3892156.3,0.0,1,0
134,5,3892156.3,3892156.3,5663227.36,1,0
134,2,1525742.02,1525742.02,0.0,1,0
134,5,1525742.02,1525742.02,0.0,1,0
135,2,60646.82,60646.82,0.0,1,0
135,5,60646.82,60646.82,43264.78,1,0
135,2,515645.16,515645.16,0.0,1,0
135,5,515645.16,515645.16,283377.85,1,0
135,2,128417.96,128417.96,0.0,1,0
135,5,128417.96,128417.96,99429.91,1,0
135,2,7927.06,7927.06,0.0,1,0
135,5,7927.06,7927.06,0.0,1,0
136,2,3263443.15,3263443.15,0.0,1,0
136,5,3263443.15,3263443.15,927721.34,1,0
136,2,199878.85,199878.85,0.0,1,0
136,5,199878.85,199878.85,403269.69,1,0
136,2,1457343.37,1457343.37,0.0,1,0
136,5,1457343.37,1457343.37,0.0,1,0
136,2,95267.81,95267.81,0.0,1,0
136,5,95267.81,95267.81,0.0,1,0
136,2,7563536.91,7563536.91,0.0,1,0
136,5,7563536.91,7563536.91,667243.49,1,0
137,2,1265379.37,1265379.37,0.0,1,0
137,5,1265379.37,1265379.37,0.0,1,0
137,2,417217.89,417217.89,0.0,1,0
137,5,417217.89,417217.89,2468054.62,1,0
137,2,3116833.75,3116833.75,0.0,1,0
137,5,3116833.75,3116833.75,456298.06,1,0
137,2,433348.97,433348.97,0.0,1,0
137,5,433348.97,433348.97,1757052.79,1,0
137,2,1746415.27,1746415.27,0.0,1,0
137,5,1746415.27,1746415.27,532359.77,1,0
137,2,1010857.38,1010857.38,0.0,1,0
137,5,1010857.38,1010857.38,0.0,1,0
138,2,234723.4,234723.4,0.0,1,0
138,5,234723.4,234723.4,0.0,1,0
138,2,303432.45,303432.45,0.0,1,0
138,5,303432.45,303432.45,0.0,1,0
139,2,11653.98,11653.98,0.0,1,0
139,5,11653.98,11653.98,341465.93,1,0
139,2,375141.86,375141.86,0.0,1,0
139,5,375141.86,375141.86,124753.19,1,0
140,2,98918.12,98918.12,0.0,1,0
140,5,98918.12,98918.12,7257771.83,1,0
140,2,4400457.84,4400457.84,0.0,1,0
140,5,4400457.84,4400457.84,1284135.8,1,0
140,2,2873536.01,2873536.01,0.0,1,0
140,5,2873536.01,2873536.01,0.0,1,0
140,2,649968.87,649968.87,0.0,1,0
140,5,649968.87,649968.87,663346.95,1,0
140,2,53782.87,53782.87,0.0,1,0
140,5,53782.87,53782.87,0.0,1,0
140,2,6783.47,6783.47,0.0,1,0
140,5,6783.47,6783.47,88745.55,1,0
140,2,456360.87,456360.87,0.0,1,0
140,5,456360.87,456360.87,17610403.76,1,0
141,2,370382.39,370382.39,0.0,1,0
141,5,370382.39,370382.39,601219.23,1,0
141,2,350800.27,350800.27,0.0,1,0
141,5,350800.27,350800.27,3904036.08,1,0
141,2,1589614.75,1589614.75,0.0,1,0
141,5,1589614.75,1589614.75,2163508.38,1,0
141,2,455372.54,455372.54,0.0,1,0
141,5,455372.54,455372.54,316179.07,1,0
142,2,73064.41,73064.41,0.0,1,0
142,5,73064.41,73064.41,187838.1,1,0
142,2,78810.3,78810.3,0.0,1,0
142,5,78810.3,78810.3,802788.52,1,0
142,2,6168077.6,6168077.6,0.0,1,0
142,5,6168077.6,6168077.6,0.0,1,0
142,2,346374.54,346374.54,0.0,1,0
142,5,346374.54,346374.54,0.0,1,0
143,2,1822754.86,1822754.86,0.0,1,0
143,5,1822754.86,1822754.86,1099.26,1,0
143,2,7068115.67,7068115.67,0.0,1,0
143,5,7068115.67,7068115.67,147582.41,1,0
143,2,3222396.0,3222396.0,0.0,1,0
143,5,3222396.0,3222396.0,112132.82,1,0
143,2,171337.99,171337.99,0.0,1,0
143,5,171337.99,171337.99,359188.01,1,0
143,2,155854.37,155854.37,0.0,1,0
143,5,155854.37,155854.37,318930.35,1,0
143,2,810599.16,810599.16,0.0,1,0
143,5,810599.16,810599.16,971634.6,1,0
143,2,1608571.02,1608571.02,0.0,1,0
143,5,1608571.02,1608571.02,194993.54,1,0
143,2,32076.17,32076.17,0.0,1,0
143,5,32076.17,32076.17,905007.28,1,0
144,2,612743.87,612743.87,0.0,1,0
144,5,612743.87,612743.87,311807.53,1,0
144,2,343999.8,343999.8,0.0,1,0
144,5,343999.8,343999.8,33423.37,1,0
144,2,325732.34,325732.34,0.0,1,0
144,5,325732.34,325732.34,3734511.97,1,0
144,2,102750.55,102750.55,0.0,1,0
144,5,102750.55,102750.55,473786.58,1,0
144,2,2120266.89,2120266.89,0.0,1,0
144,5,2120266.89,2120266.89,4076539.19,1,0
145,2,1767886.02,1767886.02,0.0,1,0
145,5,1767886.02,1767886.02,0.0,1,0
145,2,66448.19,66448.19,0.0,1,0
145,5,66448.19,66448.19,5042513.19,1,0
145,2,34301.19,34301.19,0.0,1,0
145,5,34301.19,34301.19,0.0,1,0
145,2,1539687.27,1539687.27,0.0,1,0
145,5,1539687.27,1539687.27,256502.86,1,0
145,2,3572736.74,3572736.74,0.0,1,0
145,5,3572736.74,3572736.74,1362451.86,1,0
145,2,150245.05,150245.05,0.0,1,0
145,5,150245.05,150245.05,1833611.89,1,0
145,2,9467.62,9467.62,0.0,1,0
145,5,9467.62,9467.62,92573.18,1,0
146,2,7114590.07,7114590.07,0.0,1,0
146,5,7114590.07,7114590.07,172225.02,1,0
146,2,554522.67,554522.67,0.0,1,0
146,5,554522.67,554522.67,40399.91,1,0
146,2,489714.94,489714.94,0.0,1,0
146,5,489714.94,489714.94,302738.43,1,0
146,2,60516.53,60516.53,0.0,1,0
146,5,60516.53,60516.53,0.0,1,0
146,2,322329.78,322329.78,0.0,1,0
146,5,322329.78,322329.78,115917.67,1,0
147,2,1137603.28,1137603.28,0.0,1,0
147,5,1137603.28,1137603.28,101685.4,1,0
147,2,489514.32,489514.32,0.0,1,0
147,5,489514.32,489514.32,0.0,1,0
147,2,522343.83,522343.83,0.0,1,0
147,5,522343.83,522343.83,3135268.16,1,0
148,2,3733104.07,3733104.07,0.0,1,0
148,5,3733104.07,3733104.07,452523.69,1,0
148,2,677563.22,677563.22,0.0,1,0
148,5,677563.22,677563.22,5725307.68,1,0
148,2,208630.6,208630.6,0.0,1,0
148,5,208630.6,208630.6,337304.83,1,0
148,2,99168.97,99168.97,0.0,1,0
148,5,99168.97,99168.97,360.3,1,0
148,2,288032.02,288032.02,0.0,1,0
148,5,288032.02,288032.02,0.0,1,0
148,2,394886.13,394886.13,0.0,1,0
148,5,394886.13,394886.13,840653.68,1,0
149,2,3567795.25,3567795.25,0.0,1,0
149,5,3567795.25,3567795.25,0.0,1,0
149,2,661558.27,661558.27,0.0,1,0
149,5,661558.27,661558.27,3050611.21,1,0
149,2,861406.83,861406.83,0.0,1,0
149,5,861406.83,861406.83,8283871.29,1,0
149,2,155534.95,155534.95,0.0,1,0
149,5,155534.95,155534.95,88096.9,1,0
149,2,7188425.25,7188425.25,0.0,1,0
149,5,7188425.25,7188425.25,781697.03,1,0
149,2,17569.42,17569.42,0.0,1,0
149,5,17569.42,17569.42,276439.92,1,0
149,2,2860852.43,2860852.43,0.0,1,0
149,5,2860852.43,2860852.43,83784.78,1,0
149,2,172510.95,172510.95,0.0,1,0
149,5,172510.95,172510.95,590592.52,1,0
149,2,14016.65,14016.65,0.0,1,0
149,5,14016.65,14016.65,1818633.89,1,0
149,2,5477272.72,5477272.72,0.0,1,0
149,5,5477272.72,5477272.72,0.0,1,0
149,2,29832.81,29832.81,0.0,1,0
149,5,29832.81,29832.81,82642.62,1,0
150,2,1335959.76,1335959.76,0.0,1,0
150,5,1335959.76,1335959.76,73654.55,1,0
150,2,119454.86,119454.86,0.0,1,0
150,5,119454.86,119454.86,0.0,1,0
